index,stadium_name,lon,lat,attendance
1979,Energi Viborg Arena (Viborg),55.81619865,12.35303259,N/A
1980,Aalborg Portland Park (Aalborg),56.46607165,10.01015413,N/A
1981,Brøndby Stadion (Brøndby),55.7813228,12.50571451,N/A
1982,Ceres Park & Arena (Århus),55.81619865,12.35303259,N/A
1983,Lyngby Stadion (Lyngby),55.70270425,12.57226378,N/A
1984,MCH Arena (Herning),55.397745,10.35022493,N/A
1985,Right to Dream Park (Farum),56.184187,9.575152258,N/A
1986,Cepheus Park Randers (Randers),55.87177805,9.857520727,N/A
1987,Aalborg Portland Park (Aalborg),55.70270425,12.57226378,N/A
1988,Nature Energy Park (Odense),56.4559039,9.40202035,N/A
1989,CASA Arena Horsens (Horsens),57.05203525,9.898599342,N/A
1990,Cepheus Park Randers (Randers),55.6503299,12.4170778,5876
1991,Energi Viborg Arena (Viborg),56.1316074,10.19619138,3491
1992,Right to Dream Park (Farum),55.7813228,12.50571451,N/A
1993,JYSK park (Silkeborg),56.1169164,8.951716477,N/A
1994,Brøndby Stadion (Brøndby),55.81619865,12.35303259,N/A
1995,Parken (København),56.46607165,10.01015413,N/A
1996,Nature Energy Park (Odense),57.05203525,9.898599342,12437
1997,Lyngby Stadion (Lyngby),55.397745,10.35022493,N/A
1998,CASA Arena Horsens (Horsens),55.87177805,9.857520727,N/A
1999,MCH Arena (Herning),56.46607165,10.01015413,N/A
2000,Ceres Park & Arena (Århus),56.4559039,9.40202035,N/A
2001,Nature Energy Park (Odense),55.81619865,12.35303259,N/A
2002,Aalborg Portland Park (Aalborg),56.184187,9.575152258,N/A
2003,Right to Dream Park (Farum),55.6503299,12.4170778,N/A
2004,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
2005,JYSK park (Silkeborg),55.397745,10.35022493,N/A
2006,Energi Viborg Arena (Viborg),55.7813228,12.50571451,N/A
2007,CASA Arena Horsens (Horsens),55.87177805,9.857520727,N/A
2008,Ceres Park & Arena (Århus),56.1169164,8.951716477,N/A
2009,Lyngby Stadion (Lyngby),56.1316074,10.19619138,4758
2010,Cepheus Park Randers (Randers),55.397745,10.35022493,8014
2011,Energi Viborg Arena (Viborg),57.05203525,9.898599342,N/A
2012,MCH Arena (Herning),55.81619865,12.35303259,N/A
2013,Aalborg Portland Park (Aalborg),55.6503299,12.4170778,N/A
2014,MCH Arena (Herning),56.184187,9.575152258,N/A
2015,JYSK park (Silkeborg),56.4559039,9.40202035,N/A
2016,Brøndby Stadion (Brøndby),55.87177805,9.857520727,N/A
2017,Parken (København),56.1316074,10.19619138,N/A
2018,Right to Dream Park (Farum),55.7813228,12.50571451,N/A
2019,Lyngby Stadion (Lyngby),56.46607165,10.01015413,N/A
2020,Parken (København),56.4559039,9.40202035,N/A
2021,Ceres Park & Arena (Århus),56.1169164,8.951716477,N/A
2022,Nature Energy Park (Odense),57.05203525,9.898599342,N/A
2023,Cepheus Park Randers (Randers),56.1169164,8.951716477,N/A
2024,CASA Arena Horsens (Horsens),56.184187,9.575152258,N/A
2025,Lyngby Stadion (Lyngby),55.6503299,12.4170778,N/A
2026,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
2027,Energi Viborg Arena (Viborg),55.81619865,12.35303259,N/A
2028,Right to Dream Park (Farum),55.7813228,12.50571451,N/A
2029,MCH Arena (Herning),55.70270425,12.57226378,N/A
2030,JYSK park (Silkeborg),56.1316074,10.19619138,N/A
2031,Nature Energy Park (Odense),55.397745,10.35022493,N/A
2032,Parken (København),56.46607165,10.01015413,N/A
2033,Cepheus Park Randers (Randers),55.87177805,9.857520727,N/A
2034,Nordstern Arena Horsens (Horsens),55.7813228,12.50571451,N/A
2035,Ceres Park & Arena (Århus),55.6503299,12.4170778,N/A
2036,Aalborg Portland Park (Aalborg),56.4559039,9.40202035,N/A
2037,Right to Dream Park (Farum),55.81619865,12.35303259,N/A
2038,Cepheus Park Randers (Randers),56.1169164,8.951716477,N/A
2039,Lyngby Stadion (Lyngby),56.184187,9.575152258,N/A
2040,JYSK park (Silkeborg),55.397745,10.35022493,N/A
2041,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
2042,MCH Arena (Herning),56.46607165,10.01015413,N/A
2043,Nordstern Arena Horsens (Horsens),55.87177805,9.857520727,N/A
2044,Aalborg Portland Park (Aalborg),56.1316074,10.19619138,N/A
2045,Energi Viborg Arena (Viborg),57.05203525,9.898599342,N/A
2046,Parken (København),55.81619865,12.35303259,26043
2047,Nature Energy Park (Odense),56.46607165,10.01015413,N/A
2048,MCH Arena (Herning),55.7813228,12.50571451,N/A
2049,JYSK park (Silkeborg),56.184187,9.575152258,N/A
2050,Ceres Park & Arena (Århus),55.6503299,12.4170778,N/A
2051,CASA Arena Horsens (Horsens),56.1169164,8.951716477,N/A
2052,Brøndby Stadion (Brøndby),55.87177805,9.857520727,N/A
2053,Right to Dream Park (Farum),57.05203525,9.898599342,N/A
2054,Cepheus Park Randers (Randers),56.4559039,9.40202035,N/A
